week_start,Store_ID,Zone,Category,forecast_units_base
2026-03-02,12,South,Shirts,2.694409886342699
2026-03-02,8,South,Trousers,29.996892602714524
2026-03-02,12,South,Trousers,29.996892602714524
2026-03-02,20,South,Trousers,29.996892602714524
2026-03-02,6,West,Accessories,4.620398618552508
2026-03-02,7,West,Accessories,4.759827207864438
2026-03-02,9,West,Accessories,4.620398618552508
2026-03-02,5,West,Accessories,4.792258784318319
2026-03-02,1,West,Accessories,4.620398618552508
2026-03-02,18,West,Accessories,4.620398618552508
2026-03-02,6,West,Dresses,44.901270706343
2026-03-02,7,West,Dresses,20.805891353530956
2026-03-02,9,West,Dresses,45.54730834290123
2026-03-02,1,West,Dresses,20.805891353530956
2026-03-02,5,West,Dresses,20.805891353530956
2026-03-02,18,West,Dresses,42.187910803658106
2026-03-02,6,West,Jackets,27.673932990814894
2026-03-02,7,West,Jackets,27.673932990814894
2026-03-02,9,West,Jackets,27.673932990814894
2026-03-02,5,West,Jackets,27.673932990814894
2026-03-02,1,West,Jackets,27.673932990814894
2026-03-02,18,West,Jackets,27.673932990814894
2026-03-02,6,West,Shirts,16.25095345584081
2026-03-02,5,West,Shirts,15.416812902316556
2026-03-02,7,West,Shirts,16.25095345584081
2026-03-02,9,West,Shirts,15.83213806092366
2026-03-02,1,West,Shirts,15.83213806092366
2026-03-02,18,West,Shirts,15.278371193479828
2026-03-02,5,West,Trousers,1.5281759935895447
2026-03-02,6,West,Trousers,1.5281759935895447
2026-03-02,7,West,Trousers,1.5281759935895447
2026-03-02,9,West,Trousers,1.5281759935895447
2026-03-02,1,West,Trousers,2.38643026763174
2026-03-02,18,West,Trousers,1.5281759935895447
2026-03-09,2,East,Accessories,1.743944097370817
2026-03-09,4,East,Accessories,1.743944097370817
2026-03-09,17,East,Accessories,1.743944097370817
2026-03-09,15,East,Accessories,2.4535483303855465
2026-03-09,13,East,Accessories,1.743944097370817
2026-03-09,2,East,Dresses,31.18683020372057
2026-03-09,4,East,Dresses,45.4965901892433
2026-03-09,17,East,Dresses,42.60058275839212
2026-03-09,15,East,Dresses,31.18683020372057
2026-03-09,13,East,Dresses,31.18683020372057
2026-03-09,2,East,Jackets,23.673295399225523
2026-03-09,4,East,Jackets,30.363512942461174
2026-03-09,17,East,Jackets,23.673295399225523
2026-03-09,15,East,Jackets,23.673295399225523
2026-03-09,13,East,Jackets,29.92482409714733
2026-03-09,2,East,Shirts,25.191261546786286
2026-03-09,4,East,Shirts,13.378036509403843
2026-03-09,15,East,Shirts,13.378036509403843
2026-03-09,17,East,Shirts,13.378036509403843
2026-03-09,13,East,Shirts,13.378036509403843
2026-03-09,2,East,Trousers,5.549688784508012
2026-03-09,4,East,Trousers,5.922066402839076
2026-03-09,15,East,Trousers,5.337113780857724
2026-03-09,17,East,Trousers,5.629404418113552
2026-03-09,13,East,Trousers,5.922066402839076
2026-03-09,3,North,Accessories,2.397589487024563
2026-03-09,10,North,Accessories,1.3749233323387173
2026-03-09,16,North,Accessories,1.3749233323387173
2026-03-09,19,North,Accessories,1.3749233323387173
2026-03-09,11,North,Accessories,1.3749233323387173
2026-03-09,14,North,Accessories,1.3749233323387173
2026-03-09,3,North,Dresses,30.42626329429929
2026-03-09,10,North,Dresses,30.42626329429929
2026-03-09,16,North,Dresses,30.42626329429929
2026-03-09,19,North,Dresses,30.42626329429929
2026-03-09,11,North,Dresses,30.42626329429929
2026-03-09,14,North,Dresses,30.42626329429929
2026-03-09,3,North,Jackets,14.143995349708037
2026-03-09,10,North,Jackets,12.089464003393992
2026-03-09,16,North,Jackets,12.089464003393992
2026-03-09,19,North,Jackets,12.089464003393992
2026-03-09,11,North,Jackets,12.089464003393992
2026-03-09,14,North,Jackets,12.089464003393992
2026-03-09,3,North,Shirts,11.545594858305314
2026-03-09,16,North,Shirts,22.112838791293566
2026-03-09,19,North,Shirts,11.545594858305314
2026-03-09,10,North,Shirts,17.677188669526632
2026-03-09,11,North,Shirts,11.545594858305314
2026-03-09,14,North,Shirts,11.545594858305314
2026-03-09,10,North,Trousers,12.561775985554876
2026-03-09,19,North,Trousers,20.643421340885663
2026-03-09,3,North,Trousers,12.561775985554876
2026-03-09,16,North,Trousers,10.793793629626554
2026-03-09,11,North,Trousers,14.000648585750861
2026-03-09,14,North,Trousers,12.561775985554876
2026-03-09,8,South,Accessories,9.073590689515449
2026-03-09,12,South,Accessories,9.073590689515449
2026-03-09,20,South,Accessories,9.073590689515449
2026-03-09,20,South,Dresses,91.0816903944536
2026-03-09,8,South,Dresses,196.1701265709402
2026-03-09,12,South,Dresses,115.94792483847588
2026-03-09,20,South,Jackets,28.04173503807323
2026-03-09,8,South,Jackets,28.04173503807323
2026-03-09,12,South,Jackets,28.04173503807323
2026-03-09,20,South,Shirts,1.63525205104848
2026-03-09,8,South,Shirts,3.0862322965331055
2026-03-09,12,South,Shirts,2.694409886342699
2026-03-09,8,South,Trousers,29.02597229551732
2026-03-09,12,South,Trousers,29.02597229551732
2026-03-09,20,South,Trousers,29.02597229551732
2026-03-09,6,West,Accessories,4.532047642541657
2026-03-09,7,West,Accessories,4.668810087010573
2026-03-09,9,West,Accessories,4.532047642541657
2026-03-09,5,West,Accessories,4.7006215088696175
2026-03-09,1,West,Accessories,4.532047642541657
2026-03-09,18,West,Accessories,4.532047642541657
2026-03-09,6,West,Dresses,43.601746873548876
2026-03-09,7,West,Dresses,20.203731297677145
2026-03-09,9,West,Dresses,44.22908701463799
2026-03-09,1,West,Dresses,20.203731297677145
2026-03-09,5,West,Dresses,20.203731297677145
2026-03-09,18,West,Dresses,40.96691650477289
2026-03-09,6,West,Jackets,27.10959894401849
2026-03-09,7,West,Jackets,27.10959894401849
2026-03-09,9,West,Jackets,27.10959894401849
2026-03-09,5,West,Jackets,27.10959894401849
2026-03-09,1,West,Jackets,27.10959894401849
2026-03-09,18,West,Jackets,27.10959894401849
2026-03-09,6,West,Shirts,16.525489421480284
2026-03-09,5,West,Shirts,15.67725728970106
2026-03-09,7,West,Shirts,16.525489421480284
2026-03-09,9,West,Shirts,16.099598756230183
2026-03-09,1,West,Shirts,16.099598756230183
2026-03-09,18,West,Shirts,15.536476811737737
2026-03-09,5,West,Trousers,1.636620365625136
2026-03-09,6,West,Trousers,1.636620365625136
2026-03-09,7,West,Trousers,1.636620365625136
2026-03-09,9,West,Trousers,1.636620365625136
2026-03-09,1,West,Trousers,2.5557791730363895
2026-03-09,18,West,Trousers,1.636620365625136
